price,rooms,bathroom,lift,terrace,square_meters,real_state,neighborhood,square_meters_price,calculated_price
3069,2.0,2.0,False,False,60.0,apartment,Eixample,51.15,3069.0
4000,2.0,2.0,False,False,89.0,apartment,Eixample,44.943820224719104,4000.0000000000005
3450,2.0,2.0,False,False,60.0,apartment,Eixample,57.5,3450.0
3650,1.0,2.0,False,False,80.0,apartment,Eixample,45.625,3650.0
2603,1.0,1.0,False,False,65.0,apartment,Eixample,40.04615384615385,2603.0
3717,3.0,3.0,False,False,92.0,apartment,Eixample,40.40217391304348,3717.0
4093,2.0,2.0,False,False,70.0,apartment,Sants-Montjuïc,58.47142857142857,4092.9999999999995
4219,4.0,2.0,False,False,110.0,apartment,Eixample,38.35454545454545,4219.0
5495,3.0,2.0,False,False,90.0,apartment,Eixample,61.05555555555556,5495.0
4185,1.0,1.0,False,False,70.0,apartment,Eixample,59.785714285714285,4185.0
3184,2.0,2.0,False,False,66.0,apartment,Eixample,48.24242424242424,3184.0
2473,1.0,1.0,False,False,50.0,apartment,Eixample,49.46,2473.0
2500,3.0,2.0,False,False,125.0,apartment,Eixample,20.0,2500.0
2775,1.0,1.0,False,False,30.0,apartment,Gràcia,92.5,2775.0
4546,3.0,2.0,False,False,135.0,apartment,Eixample,33.67407407407408,4546.000000000001
3266,2.0,1.0,True,False,50.0,apartment,Eixample,65.32,3265.9999999999995
3343,3.0,2.0,False,False,75.0,apartment,Eixample,44.57333333333333,3343.0
4166,3.0,2.0,False,False,92.0,apartment,Eixample,45.28260869565217,4166.0
5000,3.0,2.0,False,False,100.0,apartment,Sant Martí,50.0,5000.0
4696,1.0,1.0,False,False,55.0,apartment,Eixample,85.38181818181818,4696.0
3489,2.0,1.0,False,False,80.0,apartment,Eixample,43.6125,3489.0
3500,2.0,1.0,False,False,60.0,apartment,Eixample,58.333333333333336,3500.0
5000,1.0,1.0,False,False,45.0,apartment,Eixample,111.11111111111111,5000.0
6000,3.0,2.0,False,False,85.0,apartment,Eixample,70.58823529411765,6000.0
2805,2.0,1.0,False,False,54.0,apartment,Sants-Montjuïc,51.94444444444444,2805.0
3526,3.0,2.0,False,False,80.0,apartment,Eixample,44.075,3526.0
4173,3.0,2.0,True,False,110.0,apartment,Eixample,37.93636363636364,4173.0
2931,2.0,1.0,False,False,65.0,apartment,Sants-Montjuïc,45.09230769230769,2931.0
3654,3.0,2.0,False,False,110.0,apartment,Eixample,33.21818181818182,3654.0
3500,3.0,2.0,False,False,79.0,apartment,Eixample,44.30379746835443,3500.0
4773,2.0,2.0,False,False,90.0,apartment,Eixample,53.03333333333333,4773.0
3500,2.0,2.0,False,False,75.0,apartment,Eixample,46.66666666666666,3499.999999999999
4146,1.0,1.0,False,False,50.0,apartment,Eixample,82.92,4146.0
2500,2.0,1.0,False,False,50.0,apartment,Sants-Montjuïc,50.0,2500.0
2500,3.0,1.0,False,False,70.0,apartment,Sants-Montjuïc,35.714285714285715,2500.0
4583,3.0,2.0,False,False,80.0,apartment,Ciutat Vella,57.2875,4583.0
2984,2.0,1.0,False,False,50.0,apartment,Eixample,59.68,2984.0
4000,4.0,4.0,True,True,296.0,flat,Ciutat Vella,13.513513513513514,4000.0
3900,3.0,2.0,False,False,160.0,flat,Sarria-Sant Gervasi,24.375,3900.0
12000,3.0,3.0,True,True,271.0,attic,Sant Martí,44.28044280442804,12000.0
9000,4.0,3.0,True,True,256.0,attic,Sant Martí,35.15625,9000.0
2750,3.0,2.0,True,False,200.0,flat,Eixample,13.75,2750.0
3300,3.0,3.0,True,False,140.0,flat,Eixample,23.571428571428573,3300.0
4290,2.0,2.0,False,False,95.0,apartment,Eixample,45.1578947368421,4290.0
5900,5.0,4.0,True,False,390.0,flat,Sarria-Sant Gervasi,15.128205128205128,5900.0
2800,1.0,1.0,True,True,50.0,attic,Ciutat Vella,56.0,2800.0
2500,5.0,3.0,True,False,182.0,flat,Sarria-Sant Gervasi,13.736263736263735,2500.0
5500,5.0,4.0,True,True,429.0,attic,Les Corts,12.82051282051282,5499.999999999999
2600,4.0,3.0,True,True,280.0,flat,Eixample,9.285714285714286,2600.0
2900,3.0,4.0,True,False,159.0,flat,Sarria-Sant Gervasi,18.238993710691823,2900.0
5000,5.0,4.0,True,False,200.0,flat,Sarria-Sant Gervasi,25.0,5000.0
2650,4.0,2.0,True,False,182.0,flat,Eixample,14.56043956043956,2650.0
4569,3.0,2.0,False,False,80.0,apartment,Ciutat Vella,57.1125,4569.0
4500,3.0,2.0,False,False,85.0,apartment,Eixample,52.94117647058823,4500.0
2652,2.0,1.0,False,False,69.0,apartment,Sarria-Sant Gervasi,38.43478260869565,2651.9999999999995
4515,2.0,2.0,False,False,90.0,apartment,Sants-Montjuïc,50.16666666666666,4514.999999999999
6000,2.0,2.0,True,True,290.0,,Eixample,20.6896551724138,6000.000000000002
2600,3.0,3.0,False,True,170.0,,Sant Martí,15.294117647058824,2600.0
2920,2.0,1.0,False,False,85.0,apartment,Ciutat Vella,34.35294117647059,2920.0
2543,2.0,1.0,False,False,95.0,apartment,Eixample,26.768421052631577,2543.0
4146,1.0,1.0,False,False,55.0,apartment,Gràcia,75.38181818181818,4146.0
2800,4.0,4.0,True,False,200.0,flat,Sarria-Sant Gervasi,14.0,2800.0
3000,4.0,4.0,True,False,200.0,flat,Sarria-Sant Gervasi,15.0,3000.0
2800,5.0,3.0,True,False,192.0,flat,Eixample,14.583333333333334,2800.0
3074,3.0,1.0,False,False,75.0,apartment,Sarria-Sant Gervasi,40.986666666666665,3074.0
4150,5.0,4.0,True,False,304.0,flat,Eixample,13.651315789473683,4150.0
2900,3.0,2.0,True,False,145.0,flat,Eixample,20.0,2900.0
2975,4.0,3.0,False,True,160.0,flat,Les Corts,18.59375,2975.0
2750,5.0,3.0,True,False,240.0,flat,Eixample,11.458333333333334,2750.0
2900,2.0,3.0,True,False,136.0,flat,Eixample,21.323529411764707,2900.0
3600,5.0,4.0,True,True,209.0,flat,Les Corts,17.22488038277512,3600.0
3950,3.0,3.0,True,True,220.0,attic,Sarria-Sant Gervasi,17.954545454545453,3949.9999999999995
2674,2.0,2.0,False,False,65.0,apartment,Sants-Montjuïc,41.13846153846154,2674.0
2890,1.0,1.0,False,False,20.0,apartment,Eixample,144.5,2890.0
2500,3.0,3.0,True,False,140.0,,Sarria-Sant Gervasi,17.857142857142858,2500.0
2500,3.0,2.0,True,True,150.0,attic,Eixample,16.666666666666668,2500.0
2600,3.0,2.0,True,False,150.0,flat,Eixample,17.333333333333332,2600.0
3540,4.0,3.0,True,True,190.0,flat,Sarria-Sant Gervasi,18.63157894736842,3540.0
5500,4.0,3.0,False,False,220.0,apartment,Sarria-Sant Gervasi,25.0,5500.0
2650,2.0,2.0,True,False,115.0,flat,Eixample,23.043478260869566,2650.0
3935,2.0,2.0,False,False,80.0,apartment,Gràcia,49.1875,3935.0
7000,4.0,5.0,True,True,400.0,flat,Sarria-Sant Gervasi,17.5,7000.0
3180,4.0,3.0,True,True,165.0,attic,Sarria-Sant Gervasi,19.27272727272728,3180.0000000000014
3333,2.0,1.0,False,False,80.0,apartment,Eixample,41.6625,3333.0
3668,3.0,2.0,False,False,100.0,apartment,Sants-Montjuïc,36.68,3668.0
3600,4.0,3.0,True,False,280.0,flat,Les Corts,12.857142857142858,3600.0
5500,6.0,4.0,True,True,250.0,attic,Les Corts,22.0,5500.0
3500,2.0,2.0,True,False,150.0,flat,Ciutat Vella,23.33333333333333,3499.999999999999
3500,2.0,2.0,True,False,150.0,flat,Ciutat Vella,23.33333333333333,3499.999999999999
3360,2.0,1.0,False,False,39.0,apartment,Eixample,86.15384615384616,3360.0000000000005
11730,2.0,2.0,False,False,85.0,apartment,Eixample,138.0,11730.0
7000,3.0,2.0,False,True,120.0,apartment,Sant Martí,58.333333333333336,7000.0
3400,2.0,2.0,True,True,60.0,apartment,Eixample,56.66666666666666,3399.9999999999995
3900,1.0,1.0,True,True,70.0,apartment,Ciutat Vella,55.71428571428572,3900.0000000000005
3390,3.0,2.0,False,False,70.0,apartment,Sarria-Sant Gervasi,48.42857142857143,3390.0
6738,3.0,2.0,False,False,125.0,apartment,Eixample,53.904,6738.0
4333,2.0,3.0,False,False,96.0,apartment,Eixample,45.13541666666666,4332.999999999999
15000,2.0,3.0,False,False,288.0,flat,Eixample,52.083333333333336,15000.0
3461,1.0,1.0,False,False,45.0,apartment,Eixample,76.91111111111111,3461.0
3418,3.0,2.0,False,False,85.0,apartment,Eixample,40.21176470588235,3418.0
4200,5.0,4.0,True,True,240.0,apartment,Eixample,17.5,4200.0
2909,2.0,1.0,False,False,54.0,apartment,Sants-Montjuïc,53.87037037037037,2909.0
3054,2.0,2.0,False,False,65.0,apartment,Sants-Montjuïc,46.98461538461538,3054.0
5500,5.0,3.0,True,True,250.0,attic,Sarria-Sant Gervasi,22.0,5500.0
3868,2.0,2.0,False,False,95.0,apartment,Eixample,40.71578947368421,3868.0
2890,2.0,1.0,True,False,55.0,apartment,Sants-Montjuïc,52.54545454545455,2890.0
2600,4.0,3.0,True,False,170.0,flat,Les Corts,15.294117647058824,2600.0
3339,2.0,1.0,False,False,85.0,apartment,Eixample,39.28235294117647,3339.0
4900,4.0,3.0,True,True,345.0,flat,Eixample,14.202898550724637,4900.0
5300,6.0,5.0,True,False,280.0,flat,Sarria-Sant Gervasi,18.928571428571427,5300.0
2578,2.0,1.0,True,False,55.0,apartment,Eixample,46.87272727272728,2578.0000000000005
3819,1.0,1.0,False,False,65.0,apartment,Eixample,58.75384615384616,3819.0000000000005
5026,2.0,2.0,False,False,110.0,apartment,Eixample,45.69090909090909,5026.0
3788,2.0,1.0,False,False,48.0,apartment,Eixample,78.91666666666667,3788.0
3500,3.0,3.0,True,False,150.0,flat,Ciutat Vella,23.33333333333333,3499.999999999999
4500,3.0,2.0,False,False,85.0,apartment,Eixample,52.94117647058823,4500.0
3766,3.0,2.0,False,False,107.0,apartment,Sants-Montjuïc,35.19626168224299,3766.0
3862,3.0,2.0,False,False,120.0,flat,Sarria-Sant Gervasi,32.18333333333333,3861.9999999999995
3200,4.0,3.0,True,False,170.0,flat,Sarria-Sant Gervasi,18.823529411764707,3200.0
2750,4.0,3.0,True,False,200.0,flat,Les Corts,13.75,2750.0
3200,4.0,3.0,True,True,180.0,flat,Sarria-Sant Gervasi,17.77777777777778,3200.0
2800,2.0,1.0,False,False,55.0,apartment,Sant Martí,50.90909090909091,2800.0
5300,4.0,6.0,True,True,250.0,,Sarria-Sant Gervasi,21.2,5300.0
3000,3.0,3.0,True,False,200.0,flat,Sarria-Sant Gervasi,15.0,3000.0
3800,5.0,3.0,True,False,204.0,flat,Sarria-Sant Gervasi,18.62745098039216,3800.000000000001
2995,3.0,2.0,True,False,180.0,flat,Eixample,16.63888888888889,2995.0
3000,2.0,1.0,False,False,30.0,flat,Sants-Montjuïc,100.0,3000.0
2990,3.0,2.0,True,False,157.0,flat,Eixample,19.044585987261147,2990.0
3478,2.0,1.0,False,False,95.0,apartment,Eixample,36.61052631578947,3477.9999999999995
2900,4.0,3.0,True,False,215.0,flat,Sarria-Sant Gervasi,13.488372093023257,2900.0
3200,4.0,6.0,True,True,180.0,flat,Sarria-Sant Gervasi,17.77777777777778,3200.0
2900,6.0,3.0,True,True,260.0,flat,Eixample,11.153846153846152,2899.9999999999995
3000,1.0,1.0,True,False,60.0,apartment,Ciutat Vella,50.0,3000.0
4500,6.0,3.0,False,True,250.0,attic,Sarria-Sant Gervasi,18.0,4500.0
2650,2.0,2.0,False,False,90.0,,Eixample,29.444444444444443,2650.0
5384,4.0,2.0,True,True,165.0,flat,Sarria-Sant Gervasi,32.63030303030303,5384.0
4800,4.0,4.0,True,False,200.0,flat,Sarria-Sant Gervasi,24.0,4800.0
3176,4.0,2.0,False,False,100.0,apartment,Gràcia,31.76,3176.0
3050,3.0,2.0,False,False,125.0,apartment,Eixample,24.4,3050.0
4500,2.0,2.0,True,False,105.0,flat,Ciutat Vella,42.85714285714285,4499.999999999999
3000,3.0,2.0,False,False,85.0,apartment,Eixample,35.294117647058826,3000.0
2714,2.0,2.0,False,False,70.0,apartment,Eixample,38.77142857142857,2714.0
3900,2.0,2.0,True,False,89.0,flat,Eixample,43.82022471910113,3900.0000000000005
2759,2.0,1.0,False,False,80.0,apartment,Eixample,34.4875,2759.0
8500,3.0,3.0,True,True,200.0,attic,Sant Martí,42.5,8500.0
4500,3.0,2.0,True,True,110.0,flat,Sant Martí,40.90909090909091,4500.0
3596,2.0,1.0,False,False,55.0,apartment,Eixample,65.38181818181818,3595.9999999999995
2493,2.0,1.0,False,False,65.0,apartment,Ciutat Vella,38.35384615384616,2493.0000000000005
2963,3.0,2.0,False,False,85.0,apartment,Ciutat Vella,34.858823529411765,2963.0
2800,4.0,2.0,True,False,137.0,flat,Sarria-Sant Gervasi,20.437956204379564,2800.0000000000005
3813,3.0,2.0,True,True,116.0,flat,Sarria-Sant Gervasi,32.87068965517241,3813.0
10550,5.0,3.0,False,False,140.0,apartment,Sant Martí,75.35714285714286,10550.0
4700,5.0,5.0,False,True,257.0,flat,Sarria-Sant Gervasi,18.28793774319066,4700.0
2950,5.0,3.0,True,False,260.0,flat,Sarria-Sant Gervasi,11.346153846153848,2950.0000000000005
2478,3.0,3.0,False,False,100.0,apartment,Ciutat Vella,24.78,2478.0
2980,4.0,2.0,True,False,200.0,flat,Eixample,14.9,2980.0
3581,3.0,2.0,False,False,100.0,apartment,Sants-Montjuïc,35.81,3581.0
3357,3.0,2.0,False,False,85.0,apartment,Eixample,39.49411764705882,3357.0
2480,1.0,1.0,True,False,38.0,apartment,Eixample,65.26315789473684,2479.9999999999995
3000,3.0,2.0,False,False,95.0,apartment,Ciutat Vella,31.57894736842105,3000.0
6417,3.0,2.0,False,False,110.0,apartment,Eixample,58.33636363636364,6417.000000000001
2512,2.0,1.0,False,False,70.0,apartment,Les Corts,35.885714285714286,2512.0
2500,1.0,1.0,False,False,45.0,apartment,Eixample,55.55555555555556,2500.0
2670,3.0,2.0,False,False,85.0,apartment,Ciutat Vella,31.41176470588235,2670.0
2986,3.0,2.0,False,False,90.0,apartment,Eixample,33.17777777777778,2986.0
4696,2.0,2.0,False,False,70.0,apartment,Gràcia,67.08571428571429,4696.0
3437,2.0,2.0,False,False,66.0,apartment,Eixample,52.07575757575758,3437.0
3875,2.0,1.0,False,False,65.0,apartment,Eixample,59.61538461538461,3875.0
4597,3.0,2.0,True,False,85.0,apartment,Ciutat Vella,54.08235294117648,4597.000000000001
4041,1.0,1.0,False,False,70.0,apartment,Eixample,57.72857142857143,4041.0
2600,2.0,2.0,False,False,70.0,apartment,Ciutat Vella,37.142857142857146,2600.0
3025,2.0,2.0,False,False,80.0,apartment,Eixample,37.8125,3025.0
3025,2.0,2.0,False,False,80.0,apartment,Eixample,37.8125,3025.0
2684,2.0,1.0,False,False,65.0,apartment,Sant Martí,41.292307692307695,2684.0
3200,3.0,2.0,False,False,150.0,apartment,Eixample,21.33333333333333,3199.999999999999
4696,2.0,2.0,False,False,70.0,apartment,Eixample,67.08571428571429,4696.0
3245,2.0,2.0,False,False,66.0,apartment,Eixample,49.16666666666666,3244.9999999999995
3657,2.0,1.0,False,False,65.0,apartment,Gràcia,56.261538461538464,3657.0
4476,2.0,1.0,False,False,65.0,apartment,Eixample,68.86153846153846,4476.0
4764,1.0,1.0,False,False,49.0,apartment,Ciutat Vella,97.22448979591836,4764.0
3668,3.0,1.0,False,False,70.0,apartment,Eixample,52.4,3668.0
2717,2.0,1.0,False,False,54.0,apartment,Sants-Montjuïc,50.31481481481482,2717.0
13478,5.0,2.0,False,False,140.0,apartment,Eixample,96.27142857142856,13477.999999999998
7074,4.0,2.0,True,False,110.0,apartment,Eixample,64.30909090909091,7074.0
3856,2.0,1.0,False,False,95.0,apartment,Eixample,40.589473684210525,3856.0
3200,4.0,2.0,False,False,160.0,apartment,Eixample,20.0,3200.0
4606,1.0,1.0,False,False,63.0,apartment,Eixample,73.11111111111111,4606.0
2475,3.0,2.0,False,False,130.0,apartment,Eixample,19.03846153846154,2475.0
2500,2.0,1.0,True,True,90.0,attic,Ciutat Vella,27.77777777777778,2500.0
4200,2.0,2.0,True,True,95.0,flat,Ciutat Vella,44.21052631578947,4200.0
3322,2.0,1.0,False,False,70.0,apartment,Eixample,47.457142857142856,3322.0
4960,2.0,2.0,False,False,95.0,apartment,Eixample,52.21052631578947,4960.0
2644,1.0,1.0,False,False,60.0,apartment,Sarria-Sant Gervasi,44.06666666666667,2644.0
2499,4.0,2.0,False,False,85.0,apartment,Sants-Montjuïc,29.4,2499.0
4700,5.0,5.0,True,True,257.0,flat,Sarria-Sant Gervasi,18.28793774319066,4700.0
2630,1.0,1.0,False,False,30.0,apartment,Eixample,87.66666666666667,2630.0
3046,1.0,1.0,False,False,55.0,apartment,Eixample,55.38181818181818,3046.0
4050,5.0,5.0,True,False,290.0,apartment,Sarria-Sant Gervasi,13.96551724137931,4050.0
5400,4.0,4.0,True,True,260.0,attic,Sarria-Sant Gervasi,20.76923076923077,5400.0
5300,5.0,5.0,True,False,285.0,flat,Sarria-Sant Gervasi,18.59649122807017,5299.999999999999
4900,4.0,4.0,True,False,280.0,flat,Sarria-Sant Gervasi,17.5,4900.0
15000,4.0,5.0,True,False,380.0,apartment,Sarria-Sant Gervasi,39.47368421052632,15000.000000000002
2500,5.0,3.0,True,True,180.0,flat,Eixample,13.88888888888889,2500.0
4000,3.0,2.0,False,False,85.0,apartment,Eixample,47.05882352941177,4000.0000000000005
3000,3.0,3.0,True,False,195.0,flat,Sarria-Sant Gervasi,15.384615384615383,2999.9999999999995
4351,4.0,2.0,False,False,90.0,apartment,Eixample,48.34444444444444,4351.0
2690,3.0,2.0,False,False,100.0,apartment,Ciutat Vella,26.9,2690.0
3000,4.0,4.0,True,True,235.0,flat,Les Corts,12.76595744680851,3000.0
10750,0.0,1.0,True,False,679.0,flat,Sant Martí,15.832106038291606,10750.0
3100,4.0,2.0,True,True,192.0,flat,Eixample,16.145833333333332,3100.0
3700,4.0,3.0,True,True,216.0,flat,Sarria-Sant Gervasi,17.12962962962963,3700.0
5440,2.0,2.0,False,False,65.0,apartment,Ciutat Vella,83.6923076923077,5440.0
5500,5.0,8.0,True,True,280.0,attic,Sarria-Sant Gervasi,19.642857142857142,5500.0
3500,5.0,4.0,True,True,211.0,flat,Sarria-Sant Gervasi,16.587677725118482,3499.9999999999995
2600,3.0,3.0,True,False,138.0,flat,Ciutat Vella,18.84057971014493,2600.0000000000005
2900,3.0,2.0,True,False,120.0,flat,Sant Martí,24.166666666666668,2900.0
2946,2.0,1.0,False,False,70.0,apartment,Eixample,42.08571428571429,2946.0
3000,5.0,2.0,True,True,255.0,flat,Sarria-Sant Gervasi,11.764705882352942,3000.0
2500,3.0,3.0,True,True,228.0,flat,Sarria-Sant Gervasi,10.964912280701755,2500.0
4100,4.0,2.0,True,True,104.0,attic,Ciutat Vella,39.42307692307692,4100.0
3330,3.0,4.0,True,False,180.0,flat,Eixample,18.5,3330.0
2921,1.0,1.0,True,False,62.0,apartment,Eixample,47.11290322580645,2921.0
3171,1.0,1.0,True,False,50.0,apartment,Sant Martí,63.42,3171.0
3839,2.0,2.0,False,False,90.0,apartment,Eixample,42.65555555555556,3839.0000000000005
4500,3.0,2.0,True,False,180.0,flat,Sarria-Sant Gervasi,25.0,4500.0
2500,4.0,2.0,True,False,181.0,flat,Sarria-Sant Gervasi,13.812154696132596,2500.0
2600,5.0,4.0,True,True,255.0,flat,Sarria-Sant Gervasi,10.196078431372548,2600.0
2500,5.0,3.0,True,False,195.0,flat,Eixample,12.82051282051282,2500.0
3500,6.0,3.0,True,False,340.0,flat,Eixample,10.294117647058824,3500.0000000000005
2700,3.0,2.0,True,True,110.0,flat,Eixample,24.545454545454547,2700.0
3500,5.0,5.0,True,False,279.0,flat,Sarria-Sant Gervasi,12.544802867383511,3499.9999999999995
3900,3.0,2.0,True,False,100.0,flat,Sant Martí,39.0,3900.0
3209,2.0,1.0,False,False,75.0,apartment,Gràcia,42.78666666666667,3209.0
2600,10.0,5.0,True,False,200.0,flat,Les Corts,13.0,2600.0
2500,2.0,3.0,True,False,72.0,flat,Gràcia,34.72222222222222,2500.0
4200,2.0,2.0,True,False,90.0,flat,Ciutat Vella,46.66666666666666,4199.999999999999
6000,3.0,2.0,True,True,120.0,flat,Ciutat Vella,50.0,6000.0
6000,3.0,2.0,True,True,120.0,flat,Ciutat Vella,50.0,6000.0
3203,3.0,1.0,False,False,75.0,apartment,Sarria-Sant Gervasi,42.70666666666666,3202.9999999999995
3500,5.0,3.0,True,True,214.0,flat,Sarria-Sant Gervasi,16.35514018691589,3500.0000000000005
3972,4.0,4.0,True,True,240.0,flat,Sarria-Sant Gervasi,16.55,3972.0
2850,3.0,3.0,True,True,130.0,flat,Eixample,21.923076923076923,2850.0
3000,3.0,3.0,True,False,188.0,flat,Eixample,15.95744680851064,3000.0000000000005
8000,5.0,6.0,True,False,280.0,attic,Sarria-Sant Gervasi,28.571428571428573,8000.0
3500,4.0,4.0,True,False,210.0,flat,Les Corts,16.666666666666668,3500.0000000000005
3500,4.0,4.0,True,False,210.0,flat,Les Corts,16.666666666666668,3500.0000000000005
3200,4.0,3.0,True,False,250.0,flat,Les Corts,12.8,3200.0
6800,5.0,4.0,True,True,338.0,flat,Sarria-Sant Gervasi,20.11834319526628,6800.000000000003
6800,6.0,4.0,True,False,338.0,flat,Sarria-Sant Gervasi,20.11834319526628,6800.000000000003
4900,4.0,4.0,True,False,184.0,apartment,Sarria-Sant Gervasi,26.63043478260869,4899.999999999998
6000,2.0,2.0,True,True,318.0,,Ciutat Vella,18.867924528301888,6000.0
5500,5.0,4.0,True,True,260.0,attic,Sarria-Sant Gervasi,21.15384615384616,5500.000000000002
8000,4.0,6.0,True,True,443.0,flat,Sarria-Sant Gervasi,18.058690744920995,8000.000000000001
15000,4.0,4.0,True,False,450.0,flat,Sarria-Sant Gervasi,33.333333333333336,15000.000000000002
3000,1.0,1.0,True,True,45.0,attic,Ciutat Vella,66.66666666666667,3000.0
4000,3.0,4.0,True,False,350.0,,Les Corts,11.428571428571429,4000.0
3900,6.0,5.0,True,True,250.0,flat,Eixample,15.6,3900.0
2750,5.0,2.0,False,False,179.0,,Ciutat Vella,15.363128491620111,2750.0
4000,4.0,3.0,True,False,200.0,flat,Les Corts,20.0,4000.0
6000,3.0,2.0,True,False,160.0,flat,Ciutat Vella,37.5,6000.0
2800,4.0,3.0,True,False,187.0,flat,Sarria-Sant Gervasi,14.97326203208556,2799.9999999999995
2700,4.0,3.0,True,False,133.0,flat,Sarria-Sant Gervasi,20.30075187969925,2700.0
2900,5.0,2.0,True,True,180.0,flat,Eixample,16.11111111111111,2900.0
4000,2.0,1.0,True,False,75.0,flat,Eixample,53.333333333333336,4000.0
2500,1.0,1.0,False,False,30.0,flat,Eixample,83.33333333333333,2500.0
4000,3.0,1.0,False,True,95.0,flat,Les Corts,42.10526315789474,4000.0000000000005
2500,3.0,2.0,True,False,92.0,flat,Sant Martí,27.17391304347826,2500.0
3600,2.0,1.0,True,True,100.0,flat,Sarria-Sant Gervasi,36.0,3600.0
3000,4.0,3.0,False,True,180.0,apartment,Ciutat Vella,16.666666666666668,3000.0
3000,2.0,2.0,True,True,130.0,flat,Eixample,23.07692307692308,3000.0000000000005
2780,3.0,3.0,True,True,250.0,flat,Eixample,11.12,2780.0
2568,1.946,2.074,True,True,125.14,flat,Gràcia,,
3300,2.105,2.115,True,True,173.282,flat,Eixample,17.496,3031.741872
3250,3.931,2.907,True,True,186.241,flat,Sarria-Sant Gervasi,17.601,3278.027841
2800,2.166,1.881,True,True,124.8,attic,Eixample,,
6800,5.323,4.325,True,True,342.372,flat,Sarria-Sant Gervasi,,
13478,5.415,2.173,True,False,131.261,apartment,Eixample,100.423,13181.623403
4500,,2.863,True,False,139.638,flat,Eixample,29.329,4095.4429020000002
3500,0.909,1.042,True,False,61.136,apartment,Ciutat Vella,54.957,3359.851152
2700,4.148,2.177,True,False,91.109,,Ciutat Vella,34.298,3124.856482
2800,1.888,1.911,True,True,113.405,attic,Eixample,23.362,2649.36761
3500,3.02,1.95,False,False,78.094,apartment,Eixample,43.818,3421.9228919999996
4696,1.897,2.187,False,False,71.84,apartment,Gràcia,70.005,5029.1592
2500,2.755,0.911,False,False,70.006,apartment,Eixample,32.298,2261.053788
2900,4.152,3.0,True,False,223.951,flat,Horta- Guinardo,13.322,2983.4752219999996
3600,3.131,3.263,True,True,210.984,attic,Sants-Montjuïc,19.433,4100.052072
2900,3.838,3.241,True,False,190.193,flat,Horta- Guinardo,14.839,2822.273927
3800,3.607,1.815,True,True,205.514,flat,Sarria-Sant Gervasi,20.582,4229.889148
4900,4.266,3.261,True,False,158.777,apartment,Eixample,27.324,4338.422748
2700,,3.073,True,False,162.383,flat,Sant Martí,18.952,3077.4826160000007
13000,4.634,5.759,True,True,260.257,attic,Gràcia,46.276,12043.652932
4569,3.143,1.84,False,False,82.926,apartment,Eixample,57.611,4777.449786
6000,3.632,2.84,True,False,227.22,flat,Eixample,30.556,6942.93432
3850,4.667,3.216,True,False,298.097,apartment,Sarria-Sant Gervasi,13.221,3941.1404369999996
2750,4.67,2.191,False,False,181.422,,Horta- Guinardo,16.85,3056.9607
2493,1.897,1.074,False,False,64.565,apartment,Sarria-Sant Gervasi,37.17,2399.88105
3600,2.74,2.169,False,False,192.234,attic,Ciutat Vella,19.411,3731.4541740000004
2934,3.291,1.96,True,True,,flat,Eixample,24.323,
7000,,4.789,True,True,420.18,flat,Ciutat Vella,,
2800,4.126,2.868,True,True,172.134,,Sant Martí,16.204,2789.259336
2934,2.952,2.049,True,True,120.959,flat,Eixample,23.242,2811.329078
3500,6.052,4.312,True,False,225.339,flat,Sarria-Sant Gervasi,14.515,3270.7955850000003
2500,5.483,2.921,True,False,202.257,flat,Sant Martí,13.454,2721.1656780000003
3000,4.243,4.025,True,False,222.706,flat,Sarria-Sant Gervasi,12.657,2818.7898419999997
15000,3.842,2.867,True,True,412.771,flat,Sants-Montjuïc,35.563,14679.375073000001
4600,3.09,1.843,True,True,104.227,,Ciutat Vella,37.378,3895.7968060000003
5200,2.962,2.093,True,True,157.857,flat,Horta- Guinardo,37.245,5879.383965
2700,2.887,2.083,True,False,129.146,flat,Horta- Guinardo,21.701,2802.5973459999996
3850,5.209,2.887,True,False,281.332,apartment,Gràcia,15.256,4292.000992
2970,2.757,1.891,False,False,107.647,apartment,Sarria-Sant Gervasi,26.923,2898.180181
2650,3.61,2.751,False,True,198.217,flat,Ciutat Vella,13.267,2629.744939
2717,2.198,0.963,True,False,57.103,apartment,Sarria-Sant Gervasi,46.388,2648.893964
6800,4.814,4.679,True,True,307.717,flat,Eixample,21.467,6605.760839
2500,2.17,2.711,True,True,157.896,apartment,Eixample,17.514,2765.390544
2690,3.281,1.96,False,False,96.669,apartment,Sants-Montjuïc,24.736,2391.204384
4500,2.898,1.949,True,True,79.122,,Eixample,55.79,4414.21638
4200,1.817,1.851,True,True,99.37,flat,Eixample,43.269,4299.64053
2805,4.14,2.829,True,False,216.311,flat,Nou Barris,14.736,3187.5588960000005
2655,1.866,2.035,True,True,134.635,flat,Nou Barris,19.519,2627.9405649999994
2550,3.732,3.081,True,False,137.957,flat,Sarria-Sant Gervasi,17.569,2423.766533
3700,,4.899,True,False,197.198,attic,Sarria-Sant Gervasi,20.485,4039.6010300000003
4500,3.913,1.998,False,False,210.546,flat,Sant Martí,21.054,4432.835483999999
2900,2.985,2.036,False,False,108.767,,Sarria-Sant Gervasi,25.643,2789.112181
2600,4.927,2.168,True,False,194.135,flat,Les Corts,14.274,2771.08299
